Cores,Resolution,Epoch,Time
16,T42,1,68.21609330177307
16,T42,2,67.8055899143219
16,T42,3,67.49990391731262
16,T42,4,67.57037925720215
16,T42,5,66.8381929397583
16,T42,6,66.73378300666809
16,T42,7,70.79695582389832
16,T42,8,68.18659138679504
16,T42,9,74.50078129768372
16,T42,10,69.9091329574585
16,T42,11,79.4608724117279
16,T42,12,69.14240288734436
16,T42,Total,836.7245988845825
