Cores,Resolution,Epoch,Time
16,T21,1,21.767176389694214
16,T21,2,21.674431085586548
16,T21,3,21.007208585739136
16,T21,4,21.998581171035767
16,T21,5,21.164938926696777
16,T21,6,26.15762734413147
16,T21,7,25.197006225585938
16,T21,8,26.315118312835693
16,T21,9,25.757832288742065
16,T21,10,21.308254957199097
16,T21,11,20.98402166366577
16,T21,12,21.064376831054688
16,T21,Total,274.7416639328003
