Cores,Resolution,Epoch,Time
4,T21,1,42.114622831344604
4,T21,2,43.80993127822876
4,T21,3,48.24111795425415
4,T21,4,49.23034620285034
4,T21,5,43.23594880104065
4,T21,6,45.87370538711548
4,T21,7,40.56265926361084
4,T21,8,40.44815754890442
4,T21,9,38.93216848373413
4,T21,10,39.72450399398804
4,T21,11,39.48719501495361
4,T21,12,42.88294506072998
4,T21,Total,514.629545211792
