Cores,Resolution,Epoch,Time
4,T85,1,999.983585357666
4,T85,2,1005.3869736194611
4,T85,3,999.3196377754211
4,T85,4,885.4722263813019
4,T85,5,988.0213170051575
4,T85,6,1001.2365732192993
4,T85,7,999.6310651302338
4,T85,8,1000.8968675136566
4,T85,9,856.5974123477936
4,T85,10,991.6025769710541
4,T85,11,904.0711460113525
4,T85,12,852.5628745555878
4,T85,Total,11484.841985940933
