Cores,Resolution,Epoch,Time
8,T21,1,26.299901723861694
8,T21,2,26.360976457595825
8,T21,3,25.288939714431763
8,T21,4,25.16551661491394
8,T21,5,25.714701414108276
8,T21,6,30.02675151824951
8,T21,7,25.64210534095764
8,T21,8,25.28206753730774
8,T21,9,26.667189359664917
8,T21,10,26.302682876586914
8,T21,11,25.883289337158203
8,T21,12,26.183008670806885
8,T21,Total,315.077987909317
