Cores,Resolution,Epoch,Time
2,T21,1,72.32655906677246
2,T21,2,73.49232506752014
2,T21,3,72.93318009376526
2,T21,4,72.99594616889954
2,T21,5,74.78143787384033
2,T21,6,73.2137200832367
2,T21,7,72.90754318237305
2,T21,8,73.15565228462219
2,T21,9,72.97860789299011
2,T21,10,72.96956729888916
2,T21,11,72.97943806648254
2,T21,12,73.32671403884888
2,T21,Total,878.1045255661011
