Cores,Resolution,Epoch,Time
8,T42,1,112.75396132469177
8,T42,2,105.47766995429993
8,T42,3,108.43991017341614
8,T42,4,102.6963152885437
8,T42,5,111.08748316764832
8,T42,6,116.76807951927185
8,T42,7,115.09129452705383
8,T42,8,101.95926666259766
8,T42,9,119.07299661636353
8,T42,10,122.8843035697937
8,T42,11,111.5588641166687
8,T42,12,109.48215103149414
8,T42,Total,1337.3339304924011
